city,name,death,hurt,code,population
경북,예천군,58.333333333333336,41.66666666666667,47900.0,45573.0
경북,울릉군,66.66666666666666,33.33333333333333,47940.0,10524.0
경북,울진군,68.80733944954129,31.19266055045872,47930.0,51953.0
경북,의성군,73.33333333333333,26.666666666666668,47730.0,56064.0
경북,청도군,73.33333333333333,26.666666666666668,47820.0,43788.0
경북,청송군,65.625,34.375,47750.0,26470.0
경북,칠곡군,66.79841897233202,33.201581027667984,47850.0,121182.0
경북,포항시,68.6192468619247,31.380753138075313,47110.0,519467.0
광주,광산구,69.17808219178082,30.82191780821918,29200.0,392875.0
광주,남구,74.61538461538461,25.384615384615383,26290.0,291770.0
광주,남구,74.61538461538461,25.384615384615383,27200.0,166062.0
광주,남구,74.61538461538461,25.384615384615383,28170.0,411330.0
광주,남구,74.61538461538461,25.384615384615383,29155.0,216254.0
광주,남구,74.61538461538461,25.384615384615383,31140.0,349064.0
광주,남구,74.61538461538461,25.384615384615383,47111.0,249709.0
대구,남구,86.88524590163934,13.114754098360656,26290.0,291770.0
대구,남구,86.88524590163934,13.114754098360656,27200.0,166062.0
대구,남구,86.88524590163934,13.114754098360656,28170.0,411330.0
대구,남구,86.88524590163934,13.114754098360656,29155.0,216254.0
대구,남구,86.88524590163934,13.114754098360656,31140.0,349064.0
대구,남구,86.88524590163934,13.114754098360656,47111.0,249709.0
부산,남구,83.33333333333334,16.666666666666664,26290.0,291770.0
부산,남구,83.33333333333334,16.666666666666664,27200.0,166062.0
부산,남구,83.33333333333334,16.666666666666664,28170.0,411330.0
부산,남구,83.33333333333334,16.666666666666664,29155.0,216254.0
부산,남구,83.33333333333334,16.666666666666664,31140.0,349064.0
부산,남구,83.33333333333334,16.666666666666664,47111.0,249709.0
울산,남구,64.16666666666667,35.833333333333336,26290.0,291770.0
울산,남구,64.16666666666667,35.833333333333336,27200.0,166062.0
울산,남구,64.16666666666667,35.833333333333336,28170.0,411330.0
울산,남구,64.16666666666667,35.833333333333336,29155.0,216254.0
울산,남구,64.16666666666667,35.833333333333336,31140.0,349064.0
울산,남구,64.16666666666667,35.833333333333336,47111.0,249709.0
인천,남구,66.82692307692307,33.17307692307692,26290.0,291770.0
인천,남구,66.82692307692307,33.17307692307692,27200.0,166062.0
인천,남구,66.82692307692307,33.17307692307692,28170.0,411330.0
인천,남구,66.82692307692307,33.17307692307692,29155.0,216254.0
인천,남구,66.82692307692307,33.17307692307692,31140.0,349064.0
인천,남구,66.82692307692307,33.17307692307692,47111.0,249709.0
광주,동구,52.17391304347826,47.82608695652174,26170.0,96011.0
광주,동구,52.17391304347826,47.82608695652174,27140.0,343802.0
광주,동구,52.17391304347826,47.82608695652174,28140.0,75093.0
광주,동구,52.17391304347826,47.82608695652174,29110.0,103016.0
광주,동구,52.17391304347826,47.82608695652174,30110.0,250653.0
광주,동구,52.17391304347826,47.82608695652174,31170.0,178468.0
대구,동구,61.76470588235294,38.23529411764706,26170.0,96011.0
대구,동구,61.76470588235294,38.23529411764706,27140.0,343802.0
대구,동구,61.76470588235294,38.23529411764706,28140.0,75093.0
대구,동구,61.76470588235294,38.23529411764706,29110.0,103016.0
대구,동구,61.76470588235294,38.23529411764706,30110.0,250653.0
대구,동구,61.76470588235294,38.23529411764706,31170.0,178468.0
대전,동구,79.6875,20.3125,26170.0,96011.0
대전,동구,79.6875,20.3125,27140.0,343802.0
대전,동구,79.6875,20.3125,28140.0,75093.0
대전,동구,79.6875,20.3125,29110.0,103016.0
대전,동구,79.6875,20.3125,30110.0,250653.0
대전,동구,79.6875,20.3125,31170.0,178468.0
부산,동구,75.0,25.0,26170.0,96011.0
부산,동구,75.0,25.0,27140.0,343802.0
부산,동구,75.0,25.0,28140.0,75093.0
부산,동구,75.0,25.0,29110.0,103016.0
부산,동구,75.0,25.0,30110.0,250653.0
부산,동구,75.0,25.0,31170.0,178468.0
울산,동구,71.11111111111111,28.888888888888886,26170.0,96011.0
울산,동구,71.11111111111111,28.888888888888886,27140.0,343802.0
울산,동구,71.11111111111111,28.888888888888886,28140.0,75093.0
울산,동구,71.11111111111111,28.888888888888886,29110.0,103016.0
울산,동구,71.11111111111111,28.888888888888886,30110.0,250653.0
울산,동구,71.11111111111111,28.888888888888886,31170.0,178468.0
인천,동구,72.22222222222221,27.77777777777778,26170.0,96011.0
인천,동구,72.22222222222221,27.77777777777778,27140.0,343802.0
인천,동구,72.22222222222221,27.77777777777778,28140.0,75093.0
인천,동구,72.22222222222221,27.77777777777778,29110.0,103016.0
인천,동구,72.22222222222221,27.77777777777778,30110.0,250653.0
인천,동구,72.22222222222221,27.77777777777778,31170.0,178468.0
광주,북구,60.42296072507553,39.577039274924466,26320.0,309719.0
광주,북구,60.42296072507553,39.577039274924466,27230.0,444359.0
광주,북구,60.42296072507553,39.577039274924466,29170.0,445489.0
광주,북구,60.42296072507553,39.577039274924466,31200.0,185695.0
광주,북구,60.42296072507553,39.577039274924466,47113.0,269758.0
대구,북구,61.111111111111114,38.88888888888889,26320.0,309719.0
대구,북구,61.111111111111114,38.88888888888889,27230.0,444359.0
대구,북구,61.111111111111114,38.88888888888889,29170.0,445489.0
대구,북구,61.111111111111114,38.88888888888889,31200.0,185695.0
대구,북구,61.111111111111114,38.88888888888889,47113.0,269758.0
부산,북구,77.77777777777779,22.22222222222222,26320.0,309719.0
부산,북구,77.77777777777779,22.22222222222222,27230.0,444359.0
부산,북구,77.77777777777779,22.22222222222222,29170.0,445489.0
부산,북구,77.77777777777779,22.22222222222222,31200.0,185695.0
부산,북구,77.77777777777779,22.22222222222222,47113.0,269758.0
울산,북구,48.803827751196174,51.196172248803826,26320.0,309719.0
울산,북구,48.803827751196174,51.196172248803826,27230.0,444359.0
울산,북구,48.803827751196174,51.196172248803826,29170.0,445489.0
울산,북구,48.803827751196174,51.196172248803826,31200.0,185695.0
울산,북구,48.803827751196174,51.196172248803826,47113.0,269758.0
광주,서구,73.33333333333333,26.666666666666668,26140.0,118783.0
광주,서구,73.33333333333333,26.666666666666668,27170.0,215399.0
광주,서구,73.33333333333333,26.666666666666668,28260.0,490035.0
광주,서구,73.33333333333333,26.666666666666668,29140.0,315276.0
광주,서구,73.33333333333333,26.666666666666668,30170.0,498917.0
대구,서구,84.92063492063492,15.079365079365079,26140.0,118783.0
대구,서구,84.92063492063492,15.079365079365079,27170.0,215399.0
대구,서구,84.92063492063492,15.079365079365079,28260.0,490035.0
대구,서구,84.92063492063492,15.079365079365079,29140.0,315276.0
대구,서구,84.92063492063492,15.079365079365079,30170.0,498917.0
대전,서구,64.4,35.6,26140.0,118783.0
대전,서구,64.4,35.6,27170.0,215399.0
대전,서구,64.4,35.6,28260.0,490035.0
대전,서구,64.4,35.6,29140.0,315276.0
대전,서구,64.4,35.6,30170.0,498917.0
부산,서구,60.9375,39.0625,26140.0,118783.0
부산,서구,60.9375,39.0625,27170.0,215399.0
부산,서구,60.9375,39.0625,28260.0,490035.0
부산,서구,60.9375,39.0625,29140.0,315276.0
부산,서구,60.9375,39.0625,30170.0,498917.0
인천,서구,58.445945945945944,41.55405405405405,26140.0,118783.0
인천,서구,58.445945945945944,41.55405405405405,27170.0,215399.0
인천,서구,58.445945945945944,41.55405405405405,28260.0,490035.0
인천,서구,58.445945945945944,41.55405405405405,29140.0,315276.0
인천,서구,58.445945945945944,41.55405405405405,30170.0,498917.0
대구,달서구,71.92307692307692,28.076923076923077,27290.0,610358.0
대구,달성군,63.57142857142857,36.42857142857142,27710.0,184358.0
대구,수성구,68.84615384615384,31.153846153846153,27260.0,461004.0
대구,중구,77.33333333333333,22.666666666666664,11140.0,130465.0
대구,중구,77.33333333333333,22.666666666666664,26110.0,47345.0
대구,중구,77.33333333333333,22.666666666666664,27110.0,76246.0
대구,중구,77.33333333333333,22.666666666666664,28110.0,107774.0
대구,중구,77.33333333333333,22.666666666666664,30140.0,264913.0
대구,중구,77.33333333333333,22.666666666666664,31110.0,234607.0
대전,중구,78.1021897810219,21.897810218978105,11140.0,130465.0
대전,중구,78.1021897810219,21.897810218978105,26110.0,47345.0
대전,중구,78.1021897810219,21.897810218978105,27110.0,76246.0
대전,중구,78.1021897810219,21.897810218978105,28110.0,107774.0
대전,중구,78.1021897810219,21.897810218978105,30140.0,264913.0
대전,중구,78.1021897810219,21.897810218978105,31110.0,234607.0
부산,중구,77.5,22.5,11140.0,130465.0
부산,중구,77.5,22.5,26110.0,47345.0
부산,중구,77.5,22.5,27110.0,76246.0
부산,중구,77.5,22.5,28110.0,107774.0
부산,중구,77.5,22.5,30140.0,264913.0
부산,중구,77.5,22.5,31110.0,234607.0
서울,중구,65.68627450980392,34.31372549019608,11140.0,130465.0
서울,중구,65.68627450980392,34.31372549019608,26110.0,47345.0
서울,중구,65.68627450980392,34.31372549019608,27110.0,76246.0
서울,중구,65.68627450980392,34.31372549019608,28110.0,107774.0
서울,중구,65.68627450980392,34.31372549019608,30140.0,264913.0
서울,중구,65.68627450980392,34.31372549019608,31110.0,234607.0
울산,중구,86.60714285714286,13.392857142857142,11140.0,130465.0
울산,중구,86.60714285714286,13.392857142857142,26110.0,47345.0
울산,중구,86.60714285714286,13.392857142857142,27110.0,76246.0
울산,중구,86.60714285714286,13.392857142857142,28110.0,107774.0
울산,중구,86.60714285714286,13.392857142857142,30140.0,264913.0
울산,중구,86.60714285714286,13.392857142857142,31110.0,234607.0
인천,중구,56.60377358490566,43.39622641509434,11140.0,130465.0
인천,중구,56.60377358490566,43.39622641509434,26110.0,47345.0
인천,중구,56.60377358490566,43.39622641509434,27110.0,76246.0
인천,중구,56.60377358490566,43.39622641509434,28110.0,107774.0
인천,중구,56.60377358490566,43.39622641509434,30140.0,264913.0
인천,중구,56.60377358490566,43.39622641509434,31110.0,234607.0
대전,대덕구,60.09852216748769,39.90147783251231,30230.0,204360.0
대전,유성구,68.44660194174757,31.55339805825243,30200.0,313968.0
부산,강서구,67.40088105726872,32.59911894273127,11500.0,569070.0
부산,강서구,67.40088105726872,32.59911894273127,26440.0,69873.0
서울,강서구,57.77777777777777,42.22222222222222,11500.0,569070.0
서울,강서구,57.77777777777777,42.22222222222222,26440.0,69873.0
부산,금정구,64.65517241379311,35.3448275862069,26410.0,253526.0
부산,기장군,62.59541984732825,37.404580152671755,26710.0,132507.0
부산,동래구,58.333333333333336,41.66666666666667,26260.0,276689.0
부산,부산진구,76.05633802816901,23.943661971830984,26230.0,389765.0
부산,사상구,73.49397590361446,26.506024096385545,26530.0,246797.0
부산,사하구,72.38805970149254,27.611940298507463,26380.0,349110.0
부산,수영구,66.66666666666666,33.33333333333333,26500.0,175098.0
부산,연제구,77.41935483870968,22.58064516129032,26470.0,209290.0
부산,영도구,72.3076923076923,27.692307692307693,26200.0,135816.0
부산,진구,79.51807228915662,20.481927710843372,0.0,0.0
부산,해운대구,53.00546448087432,46.994535519125684,26350.0,425536.0
서울,강남구,67.13615023474179,32.863849765258216,11680.0,563599.0
서울,강동구,75.83892617449665,24.161073825503358,11740.0,483379.0
서울,강북구,57.34265734265735,42.65734265734265,11305.0,338707.0
서울,관악구,79.85611510791367,20.14388489208633,11620.0,518028.0
서울,광진구,70.96774193548387,29.03225806451613,11215.0,368927.0
서울,구로구,58.333333333333336,41.66666666666667,11530.0,424964.0
서울,금천구,58.69565217391305,41.30434782608695,11545.0,241020.0
서울,노원구,69.34306569343066,30.656934306569344,11350.0,590479.0
서울,도봉구,82.75862068965517,17.24137931034483,11320.0,358582.0
서울,동대문구,82.38993710691824,17.61006289308176,11230.0,364273.0
서울,동작구,78.63247863247864,21.367521367521366,11590.0,410815.0
서울,마포구,71.42857142857143,28.57142857142857,11440.0,381856.0
서울,서대문구,66.93548387096774,33.064516129032256,11410.0,314110.0
서울,서초구,52.82258064516129,47.17741935483871,11650.0,441763.0
서울,성동구,85.0,15.0,11200.0,299337.0
서울,성북구,85.08771929824562,14.912280701754385,11290.0,476589.0
서울,송파구,60.26200873362445,39.737991266375545,11710.0,668415.0
서울,양천구,64.02877697841727,35.97122302158273,11470.0,492528.0
서울,영등포구,70.7509881422925,29.249011857707508,11560.0,386471.0
서울,용산구,73.10924369747899,26.89075630252101,11170.0,239740.0
서울,은평구,74.01574803149606,25.984251968503933,11380.0,503660.0
서울,종로구,82.75862068965517,17.24137931034483,11110.0,160070.0
서울,중랑구,76.34408602150538,23.655913978494624,11260.0,416798.0
세종,세종,72.6775956284153,27.322404371584703,0.0,0.0
울산,울주군,68.84735202492212,31.15264797507788,31710.0,208646.0
인천,강화군,73.39449541284404,26.605504587155966,28710.0,66735.0
인천,계양구,71.9298245614035,28.07017543859649,28245.0,343806.0
인천,남동구,64.8,35.199999999999996,28200.0,507021.0
인천,부평구,54.6875,45.3125,28237.0,556985.0
인천,연수구,70.19867549668875,29.80132450331126,28185.0,300305.0
인천,옹진군,73.52941176470588,26.47058823529412,28720.0,20698.0
전남,강진군,66.66666666666666,33.33333333333333,46810.0,40079.0
전남,고흥군,72.67441860465115,27.325581395348834,46770.0,70631.0
전남,곡성군,36.36363636363637,63.63636363636363,46720.0,31009.0
전남,광양시,62.93103448275862,37.06896551724138,46230.0,151621.0
전남,구례군,56.62650602409639,43.373493975903614,46730.0,27115.0
전남,나주시,61.06194690265486,38.93805309734513,46170.0,87754.0
전남,담양군,67.29559748427673,32.70440251572327,46710.0,47365.0
전남,목포시,77.29729729729729,22.702702702702705,46110.0,240936.0
전남,무안군,57.14285714285714,42.857142857142854,46840.0,79367.0
전남,보성군,65.60846560846561,34.39153439153439,46780.0,46385.0
전남,순천시,75.31645569620254,24.68354430379747,46150.0,275668.0
전남,신안군,59.67741935483871,40.32258064516129,46910.0,44162.0
전남,여수시,60.11904761904761,39.88095238095239,46130.0,291366.0
전남,영광군,63.372093023255815,36.627906976744185,46870.0,57617.0
전남,영암군,62.45847176079734,37.54152823920266,46830.0,59061.0
전남,완도군,69.79166666666666,30.208333333333332,46890.0,53619.0
전남,장성군,55.333333333333336,44.666666666666664,46880.0,46292.0
전남,장흥군,55.38461538461539,44.61538461538462,46800.0,43004.0
전남,진도군,75.26881720430107,24.731182795698924,46900.0,32998.0
전남,함평군,65.45454545454545,34.54545454545455,46860.0,35610.0
전남,해남군,66.94214876033058,33.057851239669425,46820.0,77684.0
전남,화순군,63.52201257861635,36.477987421383645,46790.0,67829.0
전북,고창군,58.57142857142858,41.42857142857143,45790.0,60522.0
전북,군산시,65.53524804177546,34.46475195822455,45130.0,278319.0
전북,김제시,70.8,29.2,45210.0,91218.0
전북,남원시,65.12605042016807,34.87394957983193,45190.0,86460.0
전북,무주군,42.53731343283582,57.46268656716418,45730.0,25398.0
전북,부안군,67.45562130177515,32.544378698224854,45800.0,59164.0
전북,순창군,66.12903225806451,33.87096774193548,45770.0,30272.0
전북,완주군,60.43613707165109,39.56386292834891,45710.0,86978.0
전북,익산시,69.90049751243781,30.09950248756219,45140.0,306539.0
전북,임실군,58.252427184466015,41.74757281553398,45750.0,29739.0
전북,장수군,73.21428571428571,26.785714285714285,45740.0,23243.0
전북,전주시,65.73426573426573,34.26573426573427,45110.0,650082.0
전북,정읍시,65.61264822134387,34.387351778656125,45180.0,118328.0
전북,진안군,72.22222222222221,27.77777777777778,45720.0,26703.0
제주,서귀포시,65.78947368421053,34.21052631578947,50130.0,155641.0
제주,제주시,63.68421052631579,36.31578947368421,50110.0,438165.0
충남,계룡시,92.3076923076923,7.6923076923076925,44250.0,40957.0
충남,공주시,58.56164383561644,41.43835616438356,44150.0,116369.0
충남,금산군,65.0,35.0,44710.0,55441.0
충남,논산시,59.51742627345844,40.48257372654155,44230.0,125844.0
충남,당진시,62.8175519630485,37.1824480369515,44270.0,159615.0
충남,보령시,55.172413793103445,44.827586206896555,44180.0,104938.0
충남,부여군,72.82051282051282,27.17948717948718,44760.0,72547.0
충남,서산시,60.882352941176464,39.11764705882353,44210.0,165837.0
충남,서천군,59.11602209944752,40.88397790055249,44770.0,58441.0
충남,아산시,71.1217183770883,28.878281622911693,44200.0,287073.0
충남,연기군,77.77777777777779,22.22222222222222,0.0,0.0
충남,예산군,59.25925925925925,40.74074074074074,44810.0,85205.0
충남,천안시,58.06451612903226,41.935483870967744,44130.0,591089.0
충남,청양군,68.88888888888889,31.11111111111111,44790.0,32155.0
충남,태안군,65.3658536585366,34.63414634146341,44825.0,62416.0
충남,홍성군,67.69911504424779,32.30088495575221,44800.0,89704.0
충북,괴산군,59.77011494252874,40.229885057471265,43760.0,38059.0
충북,단양군,43.58974358974359,56.41025641025641,43800.0,31171.0
충북,보은군,62.878787878787875,37.121212121212125,43720.0,34318.0
충북,영동군,74.79674796747967,25.203252032520325,43740.0,50539.0
충북,옥천군,58.333333333333336,41.66666666666667,43730.0,52763.0
충북,음성군,55.014326647564474,44.985673352435526,43770.0,93505.0
충북,제천시,68.02325581395348,31.976744186046513,43150.0,137204.0
충북,증평군,69.04761904761905,30.952380952380953,43745.0,34546.0
충북,진천군,74.30555555555556,25.694444444444443,43750.0,64606.0
충북,청원군,60.81871345029239,39.1812865497076,43710.0,155002.0
충북,청주시,62.51621271076524,37.48378728923476,43110.0,672904.0
충북,충주시,53.68421052631579,46.31578947368421,43130.0,208115.0
0,전국,,,0.0,51141463.0
0,서울특별시,,,11.0,10143645.0
0,부산광역시,,,26.0,3527635.0
0,대구광역시,,,27.0,2501588.0
0,인천광역시,,,28.0,2879782.0
0,광주광역시,,,29.0,1472910.0
0,대전광역시,,,30.0,1532811.0
0,울산광역시,,,31.0,1156480.0
0,세종특별자치시,,,36.0,122153.0
0,세종시,,,36110.0,122153.0
0,경기도,,,41.0,12234630.0
0,수원시장안구,,,41111.0,300908.0
0,수원시권선구,,,41113.0,331773.0
0,수원시팔달구,,,41115.0,204805.0
0,수원시영통구,,,41117.0,310671.0
0,성남시수정구,,,41131.0,228167.0
0,성남시중원구,,,41133.0,256349.0
0,성남시분당구,,,41135.0,495018.0
0,안양시만안구,,,41171.0,250246.0
0,안양시동안구,,,41173.0,357631.0
0,부천시원미구,,,41195.0,444207.0
0,부천시소사구,,,41197.0,229959.0
0,부천시오정구,,,41199.0,189554.0
0,안산시상록구,,,41271.0,382571.0
0,안산시단원구,,,41273.0,331095.0
0,고양시덕양구,,,41281.0,410491.0
0,고양시일산동구,,,41285.0,283976.0
0,고양시일산서구,,,41287.0,296104.0
0,용인시처인구,,,41461.0,212904.0
0,용인시기흥구,,,41463.0,393172.0
0,용인시수지구,,,41465.0,335401.0
0,여주군,,,41660.0,109343.0
0,강원도,,,42.0,1542263.0
0,충청북도,,,43.0,1572732.0
0,청주시상당구,,,43111.0,246128.0
0,청주시흥덕구,,,43113.0,426776.0
0,충청남도,,,44.0,2047631.0
0,천안시동남구,,,44131.0,260575.0
0,천안시서북구,,,44133.0,330514.0
0,전라북도,,,45.0,1872965.0
0,전주시완산구,,,45111.0,363694.0
0,전주시덕진구,,,45113.0,286388.0
0,전라남도,,,46.0,1907172.0
0,경상북도,,,47.0,2699440.0
0,경상남도,,,48.0,3333820.0
0,창원시,,,48120.0,1083731.0
0,의창구,,,48121.0,255816.0
0,성산구,,,48123.0,242870.0
0,마산합포구,,,48125.0,183365.0
0,마산회원구,,,48127.0,219558.0
0,진해구,,,48129.0,182122.0
0,제주특별자치도,,,50.0,593806.0
